shift,date,age,latitude,longitude,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,unique_squirrel_id
PM,2018-10-12 00:00:00,Adult,40.793091234605,-73.9569811285656,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,true,false,35F-PM-1012-02
PM,2018-10-08 00:00:00,Adult,40.7905225147022,-73.9630054996358,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,false,30C-PM-1008-01
PM,2018-10-18 00:00:00,Juvenile,40.775173008911,-73.9657203199746,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,14I-PM-1018-02
AM,2018-10-06 00:00:00,Adult,40.772362045852,-73.9706949930717,Black,Above Ground,,false,false,false,true,false,,false,false,false,true,true,false,true,false,10G-AM-1006-08
PM,2018-10-13 00:00:00,Juvenile,40.7948301813102,-73.9545912098958,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,38F-PM-1013-06
AM,2018-10-10 00:00:00,Adult,40.776237268628,-73.972087127535,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,true,13C-AM-1010-01
PM,2018-10-07 00:00:00,Adult,40.7856610238891,-73.95827701417,Gray,Above Ground,,true,false,true,false,false,,false,false,false,false,false,false,true,false,28I-PM-1007-01
PM,2018-10-13 00:00:00,Juvenile,40.7919516520091,-73.9619856085821,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,32C-PM-1013-08
PM,2018-10-13 00:00:00,Adult,40.7822616641357,-73.969532160039,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,20B-PM-1013-01
PM,2018-10-14 00:00:00,Adult,40.7982497351812,-73.9587459136391,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,40B-PM-1014-05
AM,2018-10-07 00:00:00,Adult,40.7785245025508,-73.9673803508629,Gray,Above Ground,,false,false,true,true,false,,false,false,false,true,false,false,true,false,17F-AM-1007-01
PM,2018-10-14 00:00:00,Adult,40.794906535675,-73.9579865329778,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,37D-PM-1014-03
PM,2018-10-17 00:00:00,Adult,40.7720350191273,-73.9699369796844,Gray,Ground Plane,,true,false,false,true,false,,false,false,false,false,false,false,true,false,10G-PM-1017-04
PM,2018-10-14 00:00:00,Adult,40.7840581361598,-73.9667073186959,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,23C-PM-1014-01
PM,2018-10-18 00:00:00,Adult,40.7802469052891,-73.966590487009,Gray,Ground Plane,,true,false,true,false,false,,false,false,false,true,false,false,false,false,19E-PM-1018-02
PM,2018-10-13 00:00:00,Adult,40.792045169318,-73.96193040894,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,32C-PM-1013-10
AM,2018-10-13 00:00:00,Adult,40.7965668878961,-73.9522704511969,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,true,41G-AM-1013-01
AM,2018-10-12 00:00:00,Adult,40.7952127039287,-73.9589670987899,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,37C-AM-1012-04
PM,2018-10-07 00:00:00,Adult,40.7870637233327,-73.9668230576555,Gray,Ground Plane,,false,false,true,false,true,,false,false,false,false,false,false,true,false,25B-PM-1007-02
AM,2018-10-17 00:00:00,Adult,40.7914452542845,-73.9599911537509,Black,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,false,true,33D-AM-1017-04
AM,2018-10-08 00:00:00,Adult,40.7706539186221,-73.9756273257684,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,6D-AM-1008-04
PM,2018-10-10 00:00:00,Adult,40.7704928300008,-73.9775865217038,Cinnamon,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,5C-PM-1010-01
AM,2018-10-08 00:00:00,Adult,40.7669035463955,-73.9727323797981,Gray,Above Ground,building nest,false,false,true,false,false,,false,false,false,false,false,false,true,false,3H-AM-1008-03
AM,2018-10-20 00:00:00,Adult,40.7696531972655,-73.9756105226696,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,false,5D-AM-1020-03
PM,2018-10-06 00:00:00,Adult,40.7946647987447,-73.9565151662506,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,false,true,false,false,true,37E-PM-1006-07
AM,2018-10-10 00:00:00,Adult,40.799225295679,-73.9577297187155,Cinnamon,Above Ground,,false,false,true,true,false,,false,false,false,false,false,true,false,false,41B-AM-1010-08
AM,2018-10-08 00:00:00,Adult,40.7842607168578,-73.9698446365683,Gray,Above Ground,on fence,false,false,false,true,false,,false,false,false,false,false,false,false,false,22A-AM-1008-01
PM,2018-10-06 00:00:00,Adult,40.7911914507504,-73.9569896638974,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,33G-PM-1006-02
PM,2018-10-13 00:00:00,Adult,40.7820741344297,-73.969517504176,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,20B-PM-1013-02
PM,2018-10-10 00:00:00,Adult,40.7745269360259,-73.9679156307975,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,13H-PM-1010-06
PM,2018-10-17 00:00:00,Adult,40.7977012009146,-73.9526681107152,Gray,Ground Plane,,true,false,false,false,false,playing,false,false,false,false,false,false,true,false,42F-PM-1017-01
AM,2018-10-10 00:00:00,Adult,40.7942075448387,-73.9605347462123,Cinnamon,Ground Plane,lawn,false,false,false,false,true,,false,false,false,false,false,false,true,false,35B-AM-1010-04
AM,2018-10-06 00:00:00,Adult,40.7680069500977,-73.9768544488742,Cinnamon,Ground Plane,,true,false,false,false,false,running (with food in mouth),false,false,false,false,false,false,true,false,3D-AM-1006-07
PM,2018-10-07 00:00:00,Adult,40.7775286924617,-73.9653343572865,Gray,Above Ground,,false,false,true,true,false,,false,false,false,true,false,false,false,true,17H-PM-1007-01
AM,2018-10-14 00:00:00,Adult,40.7709801974696,-73.9691318044969,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,9I-AM-1014-05
PM,2018-10-14 00:00:00,Juvenile,40.7844014735136,-73.9686999860219,Gray,Above Ground,,true,true,false,false,false,,false,false,false,false,false,false,false,false,22B-PM-1014-03
AM,2018-10-19 00:00:00,Adult,40.7972774728811,-73.9599419926299,Gray,Above Ground,,true,true,true,false,false,,false,false,false,false,false,false,true,false,38A-AM-1019-01
PM,2018-10-13 00:00:00,Adult,40.7672967972471,-73.9755923256429,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,false,true,3F-PM-1013-02
PM,2018-10-10 00:00:00,Adult,40.7749493803168,-73.9674603784345,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,13H-PM-1010-01
AM,2018-10-07 00:00:00,Adult,40.7934962325313,-73.9600963639087,Black,Ground Plane,,true,false,false,false,false,,false,false,false,true,false,false,false,true,34C-AM-1007-01
AM,2018-10-10 00:00:00,Adult,40.7915477304252,-73.96388775887,Gray,Ground Plane,,false,false,false,true,true,scratching,false,false,false,false,false,false,true,false,31A-AM-1010-02
AM,2018-10-10 00:00:00,Juvenile,40.7795319556023,-73.964274290774,Gray,Ground Plane,,false,false,true,true,true,,false,false,false,false,false,false,true,false,19H-AM-1010-03
PM,2018-10-07 00:00:00,Adult,40.7932886803231,-73.9596820155238,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,true,false,false,true,34D-PM-1007-03
AM,2018-10-13 00:00:00,Adult,40.7938900965153,-73.9613347295946,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,34B-AM-1013-02
AM,2018-10-10 00:00:00,Adult,40.7762112840981,-73.9721448879766,Gray,Above Ground,,false,false,true,false,false,burying,false,false,false,false,false,false,true,false,13C-AM-1010-02
AM,2018-10-06 00:00:00,Adult,40.7712143385426,-73.9736489041867,Gray,Ground Plane,under a tree,false,false,false,true,false,,false,false,false,false,false,false,false,false,7E-AM-1006-04
AM,2018-10-10 00:00:00,Adult,40.7679739601336,-73.9710843362124,Gray,Above Ground,,false,false,false,false,false,,false,false,false,false,false,false,true,false,5I-AM-1010-03
PM,2018-10-12 00:00:00,Adult,40.7837932023685,-73.9663297144622,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,22D-PM-1012-03
AM,2018-10-07 00:00:00,Adult,40.7783693690954,-73.9674931070324,Cinnamon,Above Ground,,false,false,false,true,false,chilling,true,false,false,false,false,false,true,false,17F-AM-1007-04
AM,2018-10-13 00:00:00,Adult,40.7763496875058,-73.9657958433575,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,15H-AM-1013-01
AM,2018-10-12 00:00:00,Adult,40.7903216522111,-73.9546780963388,Gray,Ground Plane,,false,false,false,false,false,nut in mouth,false,false,false,false,false,false,true,false,34I-AM-1012-03
AM,2018-10-14 00:00:00,Adult,40.7789062312585,-73.9719068478565,Gray,Above Ground,,false,false,false,false,false,"grooming,scratching",false,false,false,false,false,false,true,false,15B-AM-1014-02
PM,2018-10-19 00:00:00,Adult,40.7679989116642,-73.9805927710872,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,1B-PM-1019-07
PM,2018-10-13 00:00:00,Adult,40.7949526729608,-73.9596083366477,Cinnamon,Ground Plane,Ran across path in front of people,true,false,false,true,true,,false,false,false,false,true,false,true,true,36C-PM-1013-05
PM,2018-10-13 00:00:00,Juvenile,40.7919876274548,-73.9619786450142,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,32C-PM-1013-09
PM,2018-10-08 00:00:00,Adult,40.7902770710643,-73.9584950620879,Gray,Ground Plane,,true,true,true,true,true,,false,false,false,false,false,false,true,false,32F-PM-1008-03
AM,2018-10-07 00:00:00,Adult,40.7734230472026,-73.9766317094163,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,8B-AM-1007-05
AM,2018-10-12 00:00:00,Adult,40.7833202577782,-73.9595222999173,Cinnamon,Above Ground,on tree,true,true,false,false,false,,false,false,false,true,true,false,true,false,25I-AM-1012-02
PM,2018-10-19 00:00:00,Adult,40.7794117463889,-73.9726920847792,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,false,true,16A-PM-1019-02
AM,2018-10-08 00:00:00,Adult,40.7825083721362,-73.9663168490265,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,true,true,false,true,false,21D-AM-1008-01
AM,2018-10-06 00:00:00,Adult,40.7707232748402,-73.9693876553956,Gray,Ground Plane,,true,true,false,false,false,,false,false,false,false,true,false,true,false,8I-AM-1006-02
AM,2018-10-07 00:00:00,Adult,40.7681152210858,-73.9806905259671,Gray,Ground Plane,,false,false,false,false,false,looking in bush,false,false,false,false,false,false,true,false,1A-AM-1007-03
AM,2018-10-12 00:00:00,Adult,40.7678576697542,-73.9801619956135,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,1B-AM-1012-09
PM,2018-10-17 00:00:00,Adult,40.7973243644491,-73.954767265558,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,40E-PM-1017-03
PM,2018-10-12 00:00:00,Adult,40.7740390188527,-73.9713968424625,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,11E-PM-1012-03
AM,2018-10-17 00:00:00,Adult,40.7912082086879,-73.9621253644004,Gray,Above Ground,,true,false,true,true,false,,false,false,false,false,true,false,false,true,31C-AM-1017-01
PM,2018-10-13 00:00:00,Adult,40.7691980808067,-73.9696274291417,Black,Ground Plane,Trash bins,false,false,false,true,false,,false,false,false,false,false,false,false,false,7I-PM-1013-03
PM,2018-10-10 00:00:00,Juvenile,40.7886373772305,-73.9622050752008,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,true,false,29D-PM-1010-01
AM,2018-10-14 00:00:00,,40.7875399402461,-73.9674556940019,Gray,Ground Plane,,false,true,false,false,true,,false,false,false,false,false,false,false,false,26A-AM-1014-02
AM,2018-10-08 00:00:00,Adult,40.7845473505585,-73.9690079924094,Gray,Above Ground,,false,false,false,true,false,,false,false,false,false,false,false,false,false,22A-AM-1008-06
PM,2018-10-10 00:00:00,Adult,40.7712025611298,-73.9689703880705,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,9I-PM-1010-02
PM,2018-10-10 00:00:00,Adult,40.7927250423024,-73.9616944195776,,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,33B-PM-1010-02
AM,2018-10-06 00:00:00,Adult,40.7676793289765,-73.9758375334287,Gray,Above Ground,,false,false,false,true,false,,false,false,false,false,false,false,false,false,3E-AM-1006-06
AM,2018-10-06 00:00:00,Adult,40.7674812627373,-73.974382557804,Cinnamon,Above Ground,on fence,false,false,true,false,false,,false,false,false,false,false,false,false,false,3F-AM-1006-10
PM,2018-10-13 00:00:00,Adult,40.7958617258176,-73.9550131837533,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,true,false,39E-PM-1013-02
PM,2018-10-13 00:00:00,Adult,40.7740076116964,-73.9762974698771,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,9B-PM-1013-06
AM,2018-10-10 00:00:00,Adult,40.7703533492482,-73.9719038949487,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,7G-AM-1010-05
PM,2018-10-14 00:00:00,Adult,40.7821064183815,-73.964868521585,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,22F-PM-1014-01
PM,2018-10-07 00:00:00,Adult,40.7709033697887,-73.979381450452,Gray,Ground Plane,,true,false,true,true,true,,false,false,false,false,true,false,true,false,4A-PM-1007-01
PM,2018-10-19 00:00:00,Adult,40.776954371947,-73.9714295102249,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,false,false,14D-PM-1019-02
AM,2018-10-18 00:00:00,Adult,40.7742591029151,-73.9748635473782,Gray,Ground Plane,,false,false,false,true,false,sitting in the sun,false,false,false,false,false,false,true,false,10C-AM-1018-02
PM,2018-10-12 00:00:00,Adult,40.7911211164754,-73.9584561537421,Gray,Ground Plane,,false,false,true,true,true,,false,false,false,false,true,false,false,false,33F-PM-1012-02
AM,2018-10-07 00:00:00,Adult,40.7754723879307,-73.974275954985,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,false,false,11B-AM-1007-02
PM,2018-10-17 00:00:00,Adult,40.7717561807266,-73.9767590273554,Gray,Ground Plane,,true,true,false,false,true,,false,false,false,false,false,false,false,false,6B-PM-1017-07
AM,2018-10-17 00:00:00,Adult,40.7961046528557,-73.95744422055,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,38D-AM-1017-04
PM,2018-10-08 00:00:00,Adult,40.7757055884538,-73.9693338657183,Gray,Above Ground,tree trunk,true,false,false,true,true,,true,false,false,false,true,false,false,false,13F-PM-1008-05
AM,2018-10-08 00:00:00,Adult,40.7763395359636,-73.9649823687651,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,16I-AM-1008-02
PM,2018-10-19 00:00:00,Adult,40.7724939691584,-73.9710221361528,Gray,Above Ground,"Behind fence, tree trunk",false,false,true,false,false,sitting,false,false,false,false,false,false,true,false,10F-PM-1019-01
PM,2018-10-07 00:00:00,Adult,40.7812084402932,-73.9647219419257,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,20F-PM-1007-03
PM,2018-10-13 00:00:00,Adult,40.7934846881536,-73.9589475065438,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,true,35D-PM-1013-06
PM,2018-10-13 00:00:00,Juvenile,40.7946991812402,-73.9548207106339,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,38F-PM-1013-04
AM,2018-10-06 00:00:00,Adult,40.7706982454723,-73.976869549792,Cinnamon,Above Ground,thin branch of tree,false,false,false,false,false,relaxing,false,false,false,true,false,false,true,false,5C-AM-1006-04
PM,2018-10-18 00:00:00,Juvenile,40.7754033737532,-73.9658747245917,Gray,Above Ground,Fallen branch,true,false,false,false,true,,false,false,false,false,true,false,false,true,14I-PM-1018-01
PM,2018-10-10 00:00:00,Adult,40.7925160126921,-73.9619016393127,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,false,33B-PM-1010-06
AM,2018-10-07 00:00:00,Adult,40.7754706115974,-73.9743877909071,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,false,false,11B-AM-1007-03
AM,2018-10-10 00:00:00,Adult,40.7944813634744,-73.9612352611518,Gray,Ground Plane,landscaped area,false,false,false,false,true,,false,false,false,false,false,false,true,false,35B-AM-1010-02
PM,2018-10-08 00:00:00,Adult,40.7791203699027,-73.9646495450499,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,19H-PM-1008-01
PM,2018-10-19 00:00:00,Adult,40.7766797414463,-73.9675697600155,Gray,Ground Plane,,false,false,false,false,true,scratching!,false,false,false,false,false,false,false,false,15G-PM-1019-06
PM,2018-10-08 00:00:00,Adult,40.7823206990549,-73.9676529780724,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,21D-PM-1008-03
PM,2018-10-07 00:00:00,Adult,40.7702554167042,-73.9800271487863,Gray,Ground Plane,A rock,false,false,false,false,true,,false,false,false,false,true,false,false,false,4A-PM-1007-06
AM,2018-10-13 00:00:00,Adult,40.7981145780509,-73.9561076824455,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,40D-AM-1013-01
AM,2018-10-18 00:00:00,Adult,40.7957472585327,-73.9599424115626,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,37B-AM-1018-05
PM,2018-10-13 00:00:00,Adult,40.782613519363,-73.9695150319891,Gray,Ground Plane,,false,false,false,false,true,chased a bird carrying massive wad of grass,false,false,false,false,true,false,false,false,20B-PM-1013-04
AM,2018-10-10 00:00:00,Adult,40.7661907261547,-73.9766195697096,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,1F-AM-1010-04
PM,2018-10-13 00:00:00,Adult,40.7674281958115,-73.9744368038675,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,true,3G-PM-1013-03
PM,2018-10-13 00:00:00,Adult,40.7696729501144,-73.9700101107283,Black,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,false,false,7I-PM-1013-08
AM,2018-10-14 00:00:00,Adult,40.7779068128051,-73.9685087288072,Gray,Ground Plane,,false,false,false,false,false,burying food,false,false,false,false,false,true,false,false,16E-AM-1014-01
PM,2018-10-07 00:00:00,Adult,40.7690605609001,-73.9735533713513,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,5F-PM-1007-05
AM,2018-10-12 00:00:00,Adult,40.7678612835067,-73.9796985410897,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,1B-AM-1012-01
AM,2018-10-06 00:00:00,Adult,40.7666724066213,-73.9781033448468,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,1D-AM-1006-03
AM,2018-10-14 00:00:00,Adult,40.7921197130403,-73.959127912788,Black,Ground Plane,,false,false,false,false,false,sitting,false,false,false,false,false,false,true,false,33E-AM-1014-13
AM,2018-10-17 00:00:00,Adult,40.7972273394716,-73.9579097104326,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,39C-AM-1017-03
PM,2018-10-06 00:00:00,Adult,40.773300804412,-73.9754802138871,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,true,false,9C-PM-1006-03
AM,2018-10-18 00:00:00,Adult,40.780542852496,-73.9691424997919,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,18C-AM-1018-02
PM,2018-10-19 00:00:00,Juvenile,40.7771661508364,-73.9713680837672,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,14D-PM-1019-03
AM,2018-10-14 00:00:00,Adult,40.7946803725236,-73.9617594316752,Gray,Ground Plane,,true,false,false,true,false,,false,false,false,false,false,false,true,false,35A-AM-1014-01
AM,2018-10-07 00:00:00,Adult,40.776444395505,-73.9660267365885,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,16H-AM-1007-01
AM,2018-10-06 00:00:00,Juvenile,40.7676346798325,-73.9743393747021,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,3F-AM-1006-12
AM,2018-10-10 00:00:00,Adult,40.7678515625131,-73.9703571491616,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,5I-AM-1010-06
PM,2018-10-13 00:00:00,Adult,40.7659043693008,-73.972248505758,Black,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,3I-PM-1013-01
AM,2018-10-20 00:00:00,Adult,40.7743556902843,-73.9694805745522,Cinnamon,Above Ground,Tree,false,false,false,false,false,jumping,false,false,false,false,false,false,false,false,12F-AM-1020-01
PM,2018-10-14 00:00:00,Adult,40.770579297644,-73.970138810251,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false,8H-PM-1014-02
AM,2018-10-08 00:00:00,Adult,40.7696619340886,-73.9724947710698,Gray,Above Ground,branch,false,false,true,false,false,sitting,false,false,false,false,false,false,true,false,6G-AM-1008-05
AM,2018-10-10 00:00:00,Adult,40.7736266158925,-73.9714744574918,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,10E-AM-1010-01
PM,2018-10-13 00:00:00,Adult,40.768998364571,-73.9701505245419,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,6I-PM-1013-07
AM,2018-10-10 00:00:00,Adult,40.7929321504568,-73.9613127978423,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,33B-AM-1010-04
PM,2018-10-19 00:00:00,Adult,40.7910151996207,-73.9639828431368,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,30B-PM-1019-09
PM,2018-10-08 00:00:00,Adult,40.7674262749891,-73.9712454251679,Black,Ground Plane,crossing pavement in front of arsenal,true,false,false,false,false,,false,false,false,false,false,false,false,false,5I-PM-1008-02
PM,2018-10-14 00:00:00,Adult,40.7667805367199,-73.9749469566854,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,2F-PM-1014-10
PM,2018-10-06 00:00:00,Adult,40.7876857380722,-73.9572383478774,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,true,false,30H-PM-1006-01
AM,2018-10-20 00:00:00,Adult,40.7680866624003,-73.9755459090534,Cinnamon,Ground Plane,,false,false,false,false,false,chillin',false,false,false,false,false,false,false,true,4E-AM-1020-04
PM,2018-10-07 00:00:00,Adult,40.7835978067328,-73.9591513028486,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,25I-PM-1007-01
PM,2018-10-13 00:00:00,Adult,40.7944678447843,-73.9615643742864,Gray,Ground Plane,,true,false,true,false,false,chased by dog #2,true,false,false,false,false,false,false,true,35B-PM-1013-06
AM,2018-10-08 00:00:00,Adult,40.7827694131949,-73.9664536611195,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,21D-AM-1008-03
PM,2018-10-07 00:00:00,Adult,40.7715540712285,-73.970996228532,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,false,9G-PM-1007-02
AM,2018-10-10 00:00:00,Adult,40.7781721063527,-73.9708640291801,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,15C-AM-1010-01
AM,2018-10-07 00:00:00,Adult,40.7755625717273,-73.9744226682925,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,false,11B-AM-1007-04
AM,2018-10-19 00:00:00,Adult,40.7837967580773,-73.9690241805398,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,21B-AM-1019-07
PM,2018-10-12 00:00:00,Adult,40.7675313108314,-73.9779039082557,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,2D-PM-1012-01
AM,2018-10-10 00:00:00,Adult,40.7945828261377,-73.9559663734409,Gray,Above Ground,,false,false,true,false,false,,false,false,false,true,false,false,true,false,37F-AM-1010-01
AM,2018-10-10 00:00:00,Adult,40.7667053821991,-73.9721064150173,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,3I-AM-1010-01
PM,2018-10-13 00:00:00,Adult,40.7821142051746,-73.9695468150218,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,20B-PM-1013-03
PM,2018-10-14 00:00:00,Adult,40.7720525965356,-73.9719901848577,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,9F-PM-1014-07
AM,2018-10-10 00:00:00,Adult,40.7683925377714,-73.9810149147578,Gray,Above Ground,on trunk,false,false,false,true,false,,false,false,false,false,false,false,true,false,2A-AM-1010-03
PM,2018-10-10 00:00:00,Adult,40.7695660563362,-73.978199543688,Cinnamon,Ground Plane,climbed up tree,true,false,true,false,true,,false,false,false,false,true,false,false,true,4C-PM-1010-17
PM,2018-10-10 00:00:00,Adult,40.7687061447032,-73.9735753352129,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,true,false,false,5G-PM-1010-04
AM,2018-10-06 00:00:00,Adult,40.7671023412885,-73.9751625910271,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,3F-AM-1006-02
AM,2018-10-18 00:00:00,Adult,40.7955846466241,-73.9597048490102,Gray,Above Ground,,false,false,true,false,false,,false,true,false,false,false,false,false,true,37B-AM-1018-06
AM,2018-10-10 00:00:00,Adult,40.766371971273,-73.9765386965371,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,1F-AM-1010-02
PM,2018-10-07 00:00:00,Adult,40.7745000645436,-73.9698130452581,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,12F-PM-1007-15
PM,2018-10-14 00:00:00,Adult,40.7704727212299,-73.970795746101,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,8H-PM-1014-01
AM,2018-10-18 00:00:00,Adult,40.7928169540326,-73.9635981227569,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,32A-AM-1018-05
PM,2018-10-18 00:00:00,,40.7805656411756,-73.9665004148497,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,19E-PM-1018-05
AM,2018-10-06 00:00:00,Adult,40.7684390015166,-73.9769693140651,Cinnamon,Above Ground,up a tree,true,false,true,true,true,digging (?),false,false,false,true,false,false,false,true,3D-AM-1006-01
AM,2018-10-08 00:00:00,Adult,40.7669595710626,-73.9727187453699,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,3H-AM-1008-02
AM,2018-10-13 00:00:00,Adult,40.7732320781799,-73.9771726831497,Gray,Ground Plane,trail,true,false,false,false,true,,false,false,false,false,false,false,false,true,8A-AM-1013-01
AM,2018-10-06 00:00:00,Adult,40.7752538575789,-73.9752965316933,Gray,Above Ground,In tree,false,false,true,false,false,,false,false,false,false,true,true,false,false,10B-AM-1006-03
